Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Customer ID,Age,Membership Duration (Years),Visit Frequency
INV001652,A,Yangon,Normal,Female,Sports and travel,58.77,5,14.69,308.54,2023-07-10,20:45,Ewallet,293.85,4.76,14.69,7.0,C00851,57,7,12
INV001653,B,Naypyitaw,Member,Female,Electronic accessories,63.62,4,12.72,267.2,2023-07-11,16:15,Ewallet,254.48,4.76,12.72,9.3,C00174,51,4,23
INV001654,C,Mandalay,Member,Male,Home and lifestyle,49.83,5,12.46,261.61,2023-07-12,10:30,Credit card,249.15,4.76,12.46,9.8,C00643,34,1,14
INV001655,C,Mandalay,Normal,Male,Home and lifestyle,54.13,4,10.83,227.35,2023-07-13,17:15,Credit card,216.51999999999998,4.76,10.83,7.3,C00318,30,8,21
INV001656,B,Naypyitaw,Normal,Female,Health and beauty,46.24,9,20.81,436.97,2023-07-14,12:15,Ewallet,416.16,4.76,20.81,9.8,C00867,45,8,13
INV001657,A,Yangon,Member,Male,Fashion accessories,49.05,4,9.81,206.01,2023-07-15,20:45,Credit card,196.2,4.76,9.81,8.9,C00369,29,7,12
INV001658,C,Mandalay,Member,Female,Electronic accessories,70.39,6,21.12,443.46,2023-07-16,10:15,Cash,422.34,4.76,21.12,6.1,C00236,34,7,7
INV001659,C,Mandalay,Normal,Female,Sports and travel,61.43,8,24.57,516.01,2023-07-17,16:15,Credit card,491.44,4.76,24.57,9.7,C00776,45,4,21
INV001660,A,Yangon,Member,Male,Electronic accessories,79.02,4,15.8,331.88,2023-07-18,12:45,Credit card,316.08,4.76,15.8,8.0,C00504,33,6,22
INV001661,C,Mandalay,Member,Female,Food and beverages,29.73,4,5.95,124.87,2023-07-19,13:15,Cash,118.92,4.76,5.95,8.6,C00509,32,4,13
INV001662,C,Mandalay,Member,Male,Home and lifestyle,45.41,2,4.54,95.36,2023-07-20,14:00,Credit card,90.82,4.76,4.54,8.6,C00918,64,8,13
INV001663,C,Mandalay,Member,Female,Sports and travel,54.62,8,21.85,458.81,2023-07-21,17:30,Ewallet,436.96,4.76,21.85,6.9,C00441,47,7,14
INV001664,C,Mandalay,Member,Male,Food and beverages,27.94,6,8.38,176.02,2023-07-22,19:00,Ewallet,167.64000000000001,4.76,8.38,9.8,C00437,29,3,13
INV001665,C,Mandalay,Normal,Male,Electronic accessories,68.07,4,13.61,285.89,2023-07-23,13:00,Credit card,272.28,4.76,13.61,9.6,C00861,55,5,16
INV001666,C,Mandalay,Member,Female,Fashion accessories,52.85,4,10.57,221.97,2023-07-24,13:15,Ewallet,211.4,4.76,10.57,6.7,C00169,25,3,24
INV001667,C,Mandalay,Member,Male,Health and beauty,46.47,6,13.94,292.76,2023-07-25,15:15,Ewallet,278.82,4.76,13.94,6.8,C00357,52,1,11
INV001668,C,Mandalay,Member,Male,Food and beverages,37.17,4,7.43,156.11,2023-07-26,9:15,Ewallet,148.68,4.76,7.43,7.6,C00812,38,7,5
INV001669,C,Mandalay,Member,Male,Food and beverages,28.2,5,7.05,148.05,2023-07-27,8:45,Credit card,141.0,4.76,7.05,10.0,C00630,21,9,23
INV001670,B,Naypyitaw,Member,Male,Food and beverages,28.45,6,8.54,179.24,2023-07-28,12:30,Ewallet,170.70000000000002,4.76,8.54,8.7,C00799,53,7,19
INV001671,C,Mandalay,Member,Female,Health and beauty,42.75,3,6.41,134.66,2023-07-29,8:30,Cash,128.25,4.76,6.41,6.9,C00212,55,5,20
INV001672,B,Naypyitaw,Normal,Female,Sports and travel,59.5,1,2.98,62.48,2023-07-30,20:00,Ewallet,59.5,4.76,2.98,7.3,C00181,30,9,15
INV001673,B,Naypyitaw,Member,Male,Food and beverages,35.38,4,7.08,148.6,2023-07-31,17:15,Ewallet,141.51999999999998,4.76,7.08,9.6,C00822,42,4,7
INV001674,B,Naypyitaw,Normal,Male,Fashion accessories,47.0,4,9.4,197.4,2023-08-01,10:30,Ewallet,188.0,4.76,9.4,7.8,C00399,22,6,18
INV001675,B,Naypyitaw,Member,Male,Sports and travel,60.49,4,12.1,254.06,2023-08-02,10:00,Credit card,241.96,4.76,12.1,6.0,C00383,38,9,8
INV001676,B,Naypyitaw,Member,Male,Home and lifestyle,39.95,8,15.98,335.58,2023-08-03,13:45,Credit card,319.59999999999997,4.76,15.98,7.1,C00263,52,6,7
INV001677,C,Mandalay,Member,Female,Sports and travel,59.06,7,20.67,434.09,2023-08-04,19:30,Cash,413.41999999999996,4.76,20.67,6.1,C00358,62,6,6
INV001678,C,Mandalay,Member,Female,Electronic accessories,69.61,2,6.96,146.18,2023-08-05,20:45,Credit card,139.22,4.76,6.96,8.8,C00614,39,3,15
INV001679,B,Naypyitaw,Member,Male,Food and beverages,23.98,4,4.8,100.72,2023-08-06,11:30,Credit card,95.92,4.76,4.8,7.6,C00744,63,4,9
INV001680,C,Mandalay,Member,Female,Home and lifestyle,49.16,4,9.83,206.47,2023-08-07,16:15,Ewallet,196.64,4.76,9.83,6.6,C00442,52,6,20
INV001681,B,Naypyitaw,Member,Male,Electronic accessories,67.11,5,16.78,352.33,2023-08-08,12:00,Credit card,335.54999999999995,4.76,16.78,8.4,C00294,43,4,7
INV001682,C,Mandalay,Member,Male,Food and beverages,36.75,5,9.19,192.94,2023-08-09,11:30,Credit card,183.75,4.76,9.19,8.8,C00048,58,3,7
INV001683,A,Yangon,Member,Female,Home and lifestyle,48.07,4,9.61,201.89,2023-08-10,17:00,Cash,192.27999999999997,4.76,9.61,8.1,C00704,46,7,10
INV001684,A,Yangon,Member,Female,Home and lifestyle,49.08,5,12.27,257.67,2023-08-11,16:45,Credit card,245.4,4.76,12.27,7.1,C00936,49,3,8
INV001685,C,Mandalay,Member,Male,Home and lifestyle,54.84,6,16.45,345.49,2023-08-12,12:15,Ewallet,329.04,4.76,16.45,8.9,C00944,27,7,21
INV001686,C,Mandalay,Normal,Female,Health and beauty,38.49,3,5.77,121.24,2023-08-13,20:15,Credit card,115.47,4.76,5.77,8.8,C00191,48,3,13
INV001687,B,Naypyitaw,Normal,Male,Sports and travel,67.81,3,10.17,213.6,2023-08-14,18:30,Cash,203.43,4.76,10.17,6.8,C00341,26,6,19
INV001688,A,Yangon,Member,Male,Fashion accessories,47.39,4,9.48,199.04,2023-08-15,9:15,Ewallet,189.56,4.76,9.48,8.8,C00194,28,1,22
INV001689,C,Mandalay,Member,Male,Electronic accessories,78.6,2,7.86,165.06,2023-08-16,13:00,Cash,157.2,4.76,7.86,6.3,C00336,50,7,7
INV001690,C,Mandalay,Member,Male,Food and beverages,33.25,4,6.65,139.65,2023-08-17,8:30,Cash,133.0,4.76,6.65,9.8,C00232,35,6,21
INV001691,B,Naypyitaw,Member,Male,Food and beverages,23.23,4,4.65,97.57,2023-08-18,13:15,Credit card,92.91999999999999,4.76,4.65,8.0,C00469,53,4,20
INV001692,A,Yangon,Normal,Female,Food and beverages,33.12,5,8.28,173.88,2023-08-19,11:15,Credit card,165.6,4.76,8.28,6.9,C00917,30,4,15
INV001693,B,Naypyitaw,Member,Male,Fashion accessories,48.47,3,7.27,152.68,2023-08-20,19:45,Ewallet,145.41,4.76,7.27,7.6,C00300,39,3,9
INV001694,C,Mandalay,Member,Female,Electronic accessories,62.76,5,15.69,329.49,2023-08-21,20:00,Cash,313.8,4.76,15.69,7.7,C00995,40,8,5
INV001695,B,Naypyitaw,Member,Male,Sports and travel,64.88,3,9.73,204.37,2023-08-22,9:45,Ewallet,194.64000000000001,4.76,9.73,6.9,C00798,23,1,12
INV001696,C,Mandalay,Normal,Female,Food and beverages,31.05,4,6.21,130.41,2023-08-23,16:45,Ewallet,124.2,4.76,6.21,6.5,C00959,21,8,7
INV001697,A,Yangon,Member,Female,Health and beauty,39.57,2,3.96,83.1,2023-08-24,10:30,Cash,79.14,4.76,3.96,7.5,C00545,32,4,18
INV001698,C,Mandalay,Member,Male,Sports and travel,62.71,5,15.68,329.23,2023-08-25,8:30,Credit card,313.55,4.76,15.68,6.2,C00153,37,6,11
INV001699,C,Mandalay,Normal,Male,Home and lifestyle,46.5,4,9.3,195.3,2023-08-26,10:30,Credit card,186.0,4.76,9.3,9.6,C00258,42,8,16
INV001700,B,Naypyitaw,Member,Male,Fashion accessories,52.74,3,7.91,166.13,2023-08-27,8:45,Ewallet,158.22,4.76,7.91,7.8,C00976,59,7,7
INV001701,C,Mandalay,Normal,Male,Sports and travel,60.95,3,9.14,191.99,2023-08-28,19:30,Cash,182.85000000000002,4.76,9.14,8.4,C00765,20,7,5
INV001702,C,Mandalay,Member,Female,Fashion accessories,48.44,2,4.84,101.72,2023-08-29,10:15,Ewallet,96.88,4.76,4.84,7.2,C00052,39,9,23
INV001703,A,Yangon,Member,Female,Sports and travel,61.1,4,12.22,256.62,2023-08-30,18:00,Credit card,244.4,4.76,12.22,7.9,C00998,54,2,14
INV001704,A,Yangon,Member,Female,Fashion accessories,52.42,3,7.86,165.12,2023-08-31,11:30,Cash,157.26,4.76,7.86,9.1,C00127,63,9,10
INV001705,B,Naypyitaw,Member,Female,Electronic accessories,77.86,2,7.79,163.51,2023-09-01,9:15,Credit card,155.72,4.76,7.79,9.4,C00611,23,5,5
INV001706,A,Yangon,Normal,Male,Home and lifestyle,46.3,6,13.89,291.69,2023-09-02,20:30,Cash,277.8,4.76,13.89,6.2,C00705,37,8,7
INV001707,B,Naypyitaw,Member,Female,Home and lifestyle,49.59,6,14.88,312.42,2023-09-03,10:00,Credit card,297.54,4.76,14.88,9.2,C00392,56,9,21
INV001708,C,Mandalay,Normal,Female,Sports and travel,57.87,6,17.36,364.58,2023-09-04,18:00,Cash,347.21999999999997,4.76,17.36,8.1,C00486,45,8,23
INV001709,C,Mandalay,Member,Male,Home and lifestyle,46.17,5,11.54,242.39,2023-09-05,19:00,Cash,230.85,4.76,11.54,8.9,C00624,42,7,19
INV001710,B,Naypyitaw,Normal,Female,Home and lifestyle,50.54,4,10.11,212.27,2023-09-06,14:30,Credit card,202.16000000000003,4.76,10.11,8.2,C00793,45,6,8
INV001711,A,Yangon,Normal,Female,Electronic accessories,72.23,3,10.83,227.52,2023-09-07,10:45,Credit card,216.69,4.76,10.83,8.6,C00265,24,3,24
INV001712,A,Yangon,Normal,Female,Home and lifestyle,49.47,6,14.84,311.66,2023-09-08,11:15,Credit card,296.82000000000005,4.76,14.84,8.0,C00829,61,3,16
INV001713,B,Naypyitaw,Normal,Male,Health and beauty,39.54,4,7.91,166.07,2023-09-09,8:30,Ewallet,158.16,4.76,7.91,6.8,C00413,47,2,24
INV001714,B,Naypyitaw,Normal,Male,Fashion accessories,49.4,5,12.35,259.35,2023-09-10,16:45,Credit card,247.00000000000003,4.76,12.35,7.8,C00042,56,2,21
INV001715,B,Naypyitaw,Normal,Female,Home and lifestyle,40.3,4,8.06,169.26,2023-09-11,20:45,Credit card,161.2,4.76,8.06,7.9,C00149,47,7,10
INV001716,C,Mandalay,Normal,Female,Fashion accessories,45.28,4,9.06,190.18,2023-09-12,19:00,Cash,181.12,4.76,9.06,8.4,C00766,43,8,24
INV001717,A,Yangon,Member,Male,Electronic accessories,72.91,3,10.94,229.67,2023-09-13,11:15,Ewallet,218.73,4.76,10.94,9.2,C00960,43,2,20
INV001718,A,Yangon,Normal,Male,Sports and travel,70.07,3,10.51,220.72,2023-09-14,10:15,Ewallet,210.21,4.76,10.51,8.7,C00853,25,4,24
INV001719,C,Mandalay,Member,Female,Home and lifestyle,53.93,6,16.18,339.76,2023-09-15,18:30,Ewallet,323.58,4.76,16.18,6.6,C00744,59,5,20
INV001720,C,Mandalay,Normal,Male,Electronic accessories,78.99,6,23.7,497.64,2023-09-16,20:15,Credit card,473.94,4.76,23.7,6.8,C00851,42,7,8
INV001721,C,Mandalay,Normal,Female,Health and beauty,41.81,1,2.09,43.9,2023-09-17,8:00,Ewallet,41.81,4.76,2.09,6.1,C00027,35,2,13
INV001722,C,Mandalay,Member,Male,Electronic accessories,70.9,11,39.0,818.9,2023-09-18,15:00,Ewallet,779.9,4.76,39.0,7.8,C00855,25,8,11
INV001723,B,Naypyitaw,Normal,Male,Health and beauty,40.77,7,14.27,299.66,2023-09-19,9:00,Ewallet,285.39000000000004,4.76,14.27,8.3,C00979,41,7,19
INV001724,C,Mandalay,Normal,Male,Health and beauty,46.91,5,11.73,246.28,2023-09-20,8:45,Ewallet,234.55,4.76,11.73,8.5,C00996,24,8,7
INV001725,C,Mandalay,Member,Female,Home and lifestyle,47.24,2,4.72,99.2,2023-09-21,13:30,Ewallet,94.48,4.76,4.72,6.6,C00213,38,2,10
INV001726,C,Mandalay,Normal,Female,Fashion accessories,45.55,2,4.55,95.65,2023-09-22,19:00,Ewallet,91.10000000000001,4.76,4.55,7.6,C00493,50,1,8
INV001727,B,Naypyitaw,Normal,Male,Sports and travel,65.99,1,3.3,69.29,2023-09-23,17:15,Cash,65.99000000000001,4.76,3.3,7.5,C00518,41,2,12
INV001728,A,Yangon,Normal,Female,Food and beverages,34.91,5,8.73,183.28,2023-09-24,13:15,Ewallet,174.55,4.76,8.73,9.3,C00043,32,2,19
INV001729,A,Yangon,Member,Female,Sports and travel,61.55,2,6.16,129.26,2023-09-25,19:15,Cash,123.1,4.76,6.16,9.8,C00590,41,8,21
INV001730,C,Mandalay,Normal,Female,Health and beauty,43.4,6,13.02,273.42,2023-09-26,19:15,Ewallet,260.40000000000003,4.76,13.02,9.2,C00767,61,3,16
INV001731,C,Mandalay,Normal,Female,Electronic accessories,73.0,3,10.95,229.95,2023-09-27,19:45,Credit card,219.0,4.76,10.95,8.5,C00437,47,2,21
INV001732,C,Mandalay,Normal,Female,Fashion accessories,44.89,5,11.22,235.67,2023-09-28,15:30,Credit card,224.45,4.76,11.22,8.5,C00003,19,7,20
INV001733,C,Mandalay,Normal,Female,Sports and travel,56.48,8,22.59,474.43,2023-09-29,18:45,Credit card,451.84000000000003,4.76,22.59,9.0,C00710,38,8,19
INV001734,B,Naypyitaw,Member,Male,Electronic accessories,67.64,6,20.29,426.13,2023-09-30,17:15,Ewallet,405.84,4.76,20.29,8.1,C00090,57,3,24
INV001735,C,Mandalay,Member,Male,Fashion accessories,45.03,4,9.01,189.13,2023-10-01,19:15,Ewallet,180.12,4.76,9.01,7.0,C00023,22,5,24
INV001736,A,Yangon,Normal,Female,Home and lifestyle,47.04,6,14.11,296.35,2023-10-02,12:30,Ewallet,282.24,4.76,14.11,6.4,C00861,44,8,21
INV001737,B,Naypyitaw,Member,Male,Food and beverages,22.96,1,1.15,24.11,2023-10-03,9:45,Ewallet,22.96,4.76,1.15,7.0,C00987,44,2,17
INV001738,A,Yangon,Normal,Male,Electronic accessories,68.32,2,6.83,143.47,2023-10-04,13:00,Credit card,136.64,4.76,6.83,8.3,C00572,52,2,15
INV001739,A,Yangon,Member,Female,Food and beverages,36.44,3,5.47,114.79,2023-10-05,16:30,Ewallet,109.32000000000001,4.76,5.47,6.6,C00527,35,1,10
INV001740,C,Mandalay,Member,Male,Home and lifestyle,51.68,3,7.75,162.79,2023-10-06,13:00,Cash,155.04,4.76,7.75,8.3,C00602,26,8,15
INV001741,A,Yangon,Member,Female,Fashion accessories,50.18,6,15.05,316.13,2023-10-07,15:45,Cash,301.08,4.76,15.05,7.8,C00177,38,5,18
INV001742,C,Mandalay,Normal,Male,Electronic accessories,74.16,3,11.12,233.6,2023-10-08,13:00,Credit card,222.48,4.76,11.12,9.2,C00346,25,2,20
INV001743,B,Naypyitaw,Normal,Male,Health and beauty,35.84,3,5.38,112.9,2023-10-09,12:00,Cash,107.52000000000001,4.76,5.38,6.6,C00934,56,3,18
INV001744,C,Mandalay,Member,Male,Fashion accessories,47.15,8,18.86,396.06,2023-10-10,12:45,Ewallet,377.2,4.76,18.86,9.6,C00880,55,8,5
INV001745,C,Mandalay,Member,Male,Food and beverages,20.8,1,1.04,21.84,2023-10-11,13:00,Credit card,20.8,4.76,1.04,6.2,C00938,47,4,15
INV001746,C,Mandalay,Member,Female,Health and beauty,38.67,2,3.87,81.21,2023-10-12,16:15,Cash,77.33999999999999,4.76,3.87,6.1,C00156,32,3,9
INV001747,A,Yangon,Normal,Female,Health and beauty,38.96,2,3.9,81.82,2023-10-13,8:00,Ewallet,77.91999999999999,4.76,3.9,7.2,C00218,61,7,10
INV001748,A,Yangon,Member,Female,Home and lifestyle,57.44,4,11.49,241.25,2023-10-14,16:30,Credit card,229.76,4.76,11.49,7.2,C00425,45,7,9
INV001749,B,Naypyitaw,Member,Female,Fashion accessories,49.84,4,9.97,209.33,2023-10-15,18:00,Cash,199.36,4.76,9.97,8.7,C00771,41,2,19
INV001750,B,Naypyitaw,Member,Female,Health and beauty,43.76,3,6.56,137.84,2023-10-16,11:15,Ewallet,131.28,4.76,6.56,7.9,C00509,37,5,14
INV001751,B,Naypyitaw,Member,Male,Food and beverages,31.15,11,17.13,359.78,2023-10-17,16:00,Credit card,342.65,4.76,17.13,8.4,C00271,33,8,21
INV001752,A,Yangon,Member,Male,Home and lifestyle,57.47,4,11.49,241.37,2023-10-18,8:45,Cash,229.88,4.76,11.49,8.6,C00377,21,8,9
INV001753,C,Mandalay,Member,Female,Food and beverages,33.53,4,6.71,140.83,2023-10-19,8:45,Credit card,134.12,4.76,6.71,6.9,C00586,50,9,21
INV001754,B,Naypyitaw,Member,Male,Health and beauty,34.68,1,1.73,36.41,2023-10-20,13:00,Cash,34.68,4.76,1.73,9.7,C00014,30,4,18
INV001755,A,Yangon,Member,Male,Health and beauty,36.0,3,5.4,113.4,2023-10-21,14:30,Cash,108.0,4.76,5.4,6.9,C00750,61,6,17
INV001756,C,Mandalay,Member,Male,Fashion accessories,46.35,4,9.27,194.67,2023-10-22,10:15,Ewallet,185.39999999999998,4.76,9.27,6.9,C00389,41,9,5
INV001757,A,Yangon,Normal,Female,Health and beauty,38.07,1,1.9,39.97,2023-10-23,17:00,Credit card,38.07,4.76,1.9,8.6,C00876,41,3,17
INV001758,B,Naypyitaw,Member,Female,Home and lifestyle,52.45,3,7.87,165.22,2023-10-24,8:15,Cash,157.35,4.76,7.87,7.9,C00852,27,9,20
INV001759,C,Mandalay,Member,Male,Health and beauty,35.59,3,5.34,112.11,2023-10-25,15:30,Credit card,106.77,4.76,5.34,8.0,C00538,46,8,10
INV001760,C,Mandalay,Member,Female,Sports and travel,61.41,5,15.35,322.4,2023-10-26,14:00,Credit card,307.04999999999995,4.76,15.35,7.0,C00930,38,9,18
INV001761,C,Mandalay,Member,Male,Fashion accessories,47.39,3,7.11,149.28,2023-10-27,17:30,Ewallet,142.17,4.76,7.11,9.7,C00124,49,4,15
INV001762,A,Yangon,Normal,Male,Food and beverages,30.17,4,6.03,126.71,2023-10-28,17:15,Ewallet,120.67999999999999,4.76,6.03,9.2,C00671,44,9,20
INV001763,C,Mandalay,Member,Female,Home and lifestyle,50.93,4,10.19,213.91,2023-10-29,11:30,Ewallet,203.72,4.76,10.19,8.3,C00627,45,5,21
INV001764,B,Naypyitaw,Normal,Male,Fashion accessories,50.56,4,10.11,212.35,2023-10-30,17:15,Ewallet,202.24,4.76,10.11,8.4,C00465,33,8,19
INV001765,A,Yangon,Member,Male,Home and lifestyle,52.09,5,13.02,273.47,2023-10-31,19:00,Ewallet,260.45000000000005,4.76,13.02,7.4,C00866,49,9,14
INV001766,B,Naypyitaw,Member,Male,Health and beauty,40.47,4,8.09,169.97,2023-11-01,12:15,Cash,161.88,4.76,8.09,6.4,C00834,62,5,15
INV001767,B,Naypyitaw,Member,Male,Electronic accessories,66.45,2,6.65,139.55,2023-11-02,19:15,Credit card,132.9,4.76,6.65,9.2,C00661,24,2,18
INV001768,C,Mandalay,Normal,Male,Fashion accessories,49.73,4,9.95,208.87,2023-11-03,13:45,Credit card,198.92000000000002,4.76,9.95,7.6,C00008,52,9,23
INV001769,C,Mandalay,Member,Female,Sports and travel,55.05,4,11.01,231.21,2023-11-04,19:45,Cash,220.20000000000002,4.76,11.01,7.1,C00629,58,2,23
INV001770,B,Naypyitaw,Normal,Female,Fashion accessories,45.16,3,6.77,142.25,2023-11-05,20:45,Credit card,135.48,4.76,6.77,7.5,C00061,30,7,23
INV001771,C,Mandalay,Member,Male,Home and lifestyle,54.79,10,27.39,575.29,2023-11-06,11:15,Ewallet,547.9,4.76,27.39,6.8,C00916,41,9,13
INV001772,A,Yangon,Normal,Male,Sports and travel,60.77,2,6.08,127.62,2023-11-07,20:30,Cash,121.54,4.76,6.08,8.3,C00589,36,5,6
INV001773,B,Naypyitaw,Member,Female,Food and beverages,27.15,3,4.07,85.52,2023-11-08,9:00,Ewallet,81.44999999999999,4.76,4.07,8.3,C00349,48,3,10
INV001774,C,Mandalay,Normal,Female,Sports and travel,57.51,4,11.5,241.54,2023-11-09,8:45,Credit card,230.04,4.76,11.5,8.6,C00571,58,2,9
INV001775,C,Mandalay,Normal,Male,Home and lifestyle,47.16,3,7.07,148.55,2023-11-10,15:00,Ewallet,141.48000000000002,4.76,7.07,8.1,C00896,47,7,18
INV001776,B,Naypyitaw,Normal,Male,Health and beauty,36.86,5,9.22,193.52,2023-11-11,8:00,Ewallet,184.3,4.76,9.22,8.9,C00990,28,6,21
INV001777,A,Yangon,Member,Female,Electronic accessories,63.99,1,3.2,67.19,2023-11-12,14:15,Cash,63.989999999999995,4.76,3.2,9.5,C00571,25,3,8
INV001778,C,Mandalay,Member,Male,Electronic accessories,65.81,7,23.03,483.7,2023-11-13,8:30,Ewallet,460.66999999999996,4.76,23.03,8.0,C00737,48,7,10
INV001779,C,Mandalay,Normal,Male,Electronic accessories,75.5,2,7.55,158.55,2023-11-14,20:00,Cash,151.0,4.76,7.55,8.3,C00538,38,1,5
INV001780,A,Yangon,Member,Male,Fashion accessories,42.26,5,10.56,221.86,2023-11-15,13:45,Credit card,211.3,4.76,10.56,6.4,C00605,45,9,11
INV001781,A,Yangon,Normal,Male,Electronic accessories,69.92,8,27.97,587.33,2023-11-16,12:30,Ewallet,559.36,4.76,27.97,9.3,C00612,35,6,14
INV001782,C,Mandalay,Normal,Female,Food and beverages,37.89,4,7.58,159.14,2023-11-17,19:00,Cash,151.55999999999997,4.76,7.58,6.3,C00536,46,4,10
INV001783,C,Mandalay,Normal,Female,Food and beverages,32.35,4,6.47,135.87,2023-11-18,14:45,Ewallet,129.4,4.76,6.47,7.5,C00485,26,7,18
INV001784,A,Yangon,Member,Female,Home and lifestyle,49.23,1,2.46,51.69,2023-11-19,20:45,Ewallet,49.23,4.76,2.46,9.9,C00283,51,4,21
INV001785,B,Naypyitaw,Normal,Female,Food and beverages,28.13,4,5.63,118.15,2023-11-20,13:00,Ewallet,112.52000000000001,4.76,5.63,7.0,C00664,58,6,16
INV001786,A,Yangon,Normal,Male,Sports and travel,62.23,2,6.22,130.68,2023-11-21,12:45,Ewallet,124.46000000000001,4.76,6.22,7.0,C00328,37,8,24
INV001787,B,Naypyitaw,Member,Female,Home and lifestyle,54.8,4,10.96,230.16,2023-11-22,19:00,Cash,219.2,4.76,10.96,6.5,C00592,52,2,15
INV001788,B,Naypyitaw,Member,Female,Home and lifestyle,51.5,5,12.88,270.38,2023-11-23,19:30,Ewallet,257.5,4.76,12.88,6.4,C00356,18,8,10
INV001789,A,Yangon,Member,Male,Home and lifestyle,53.8,8,21.52,451.92,2023-11-24,10:45,Ewallet,430.40000000000003,4.76,21.52,7.2,C00926,41,6,7
INV001790,B,Naypyitaw,Member,Male,Health and beauty,33.31,6,9.99,209.85,2023-11-25,12:30,Cash,199.85999999999999,4.76,9.99,8.9,C00457,25,5,19
INV001791,B,Naypyitaw,Member,Female,Health and beauty,48.57,8,19.43,407.99,2023-11-26,16:45,Credit card,388.56,4.76,19.43,9.5,C00279,32,5,9
INV001792,B,Naypyitaw,Member,Male,Sports and travel,51.9,3,7.79,163.49,2023-11-27,10:45,Cash,155.70000000000002,4.76,7.79,7.0,C00507,35,8,11
INV001793,C,Mandalay,Member,Male,Electronic accessories,75.45,6,22.64,475.34,2023-11-28,13:45,Credit card,452.7,4.76,22.64,7.3,C00327,51,2,17
INV001794,B,Naypyitaw,Normal,Female,Home and lifestyle,55.15,6,16.54,347.44,2023-11-29,19:00,Cash,330.9,4.76,16.54,8.7,C00824,57,9,21
INV001795,C,Mandalay,Normal,Male,Food and beverages,16.64,4,3.33,69.89,2023-11-30,18:30,Ewallet,66.56,4.76,3.33,7.0,C00160,21,5,14
INV001796,B,Naypyitaw,Normal,Female,Electronic accessories,64.57,4,12.91,271.19,2023-12-01,14:45,Credit card,258.28,4.76,12.91,10.0,C00684,61,6,15
INV001797,C,Mandalay,Normal,Female,Fashion accessories,36.35,4,7.27,152.67,2023-12-02,17:15,Cash,145.39999999999998,4.76,7.27,8.3,C00769,50,1,19
INV001798,B,Naypyitaw,Normal,Male,Home and lifestyle,41.24,5,10.31,216.51,2023-12-03,11:00,Cash,206.2,4.76,10.31,7.8,C00404,51,4,22
INV001799,B,Naypyitaw,Member,Male,Fashion accessories,41.23,5,10.31,216.46,2023-12-04,8:45,Credit card,206.15,4.76,10.31,9.2,C00523,27,1,17
INV001800,C,Mandalay,Normal,Male,Sports and travel,59.37,3,8.91,187.02,2023-12-05,11:00,Credit card,178.11,4.76,8.91,7.7,C00871,41,2,10
INV001801,A,Yangon,Normal,Male,Health and beauty,37.71,6,11.31,237.57,2023-12-06,16:00,Cash,226.26,4.76,11.31,6.5,C00699,46,3,22
INV001802,C,Mandalay,Normal,Male,Food and beverages,23.5,3,3.53,74.03,2023-12-07,12:45,Credit card,70.5,4.76,3.53,8.1,C00893,21,2,18
INV001803,B,Naypyitaw,Member,Female,Food and beverages,28.76,4,5.75,120.79,2023-12-08,15:00,Cash,115.04,4.76,5.75,8.0,C00057,64,6,11
INV001804,C,Mandalay,Member,Female,Home and lifestyle,54.9,3,8.23,172.93,2023-12-09,10:15,Credit card,164.70000000000002,4.76,8.23,8.0,C00929,31,1,10
INV001805,C,Mandalay,Normal,Female,Home and lifestyle,49.03,3,7.35,154.44,2023-12-10,11:30,Credit card,147.09,4.76,7.35,7.2,C00748,51,6,5
INV001806,A,Yangon,Normal,Male,Home and lifestyle,49.48,2,4.95,103.91,2023-12-11,16:30,Credit card,98.96,4.76,4.95,8.7,C00956,40,5,16
INV001807,A,Yangon,Member,Male,Home and lifestyle,51.41,4,10.28,215.92,2023-12-12,8:00,Credit card,205.64,4.76,10.28,7.0,C00875,38,2,19
INV001808,C,Mandalay,Normal,Male,Food and beverages,29.38,4,5.88,123.4,2023-12-13,9:15,Cash,117.52000000000001,4.76,5.88,7.9,C00541,53,7,20
INV001809,B,Naypyitaw,Normal,Male,Health and beauty,31.19,3,4.68,98.25,2023-12-14,11:45,Credit card,93.57,4.76,4.68,7.2,C00612,50,8,9
INV001810,A,Yangon,Normal,Female,Sports and travel,64.36,6,19.31,405.47,2023-12-15,19:15,Credit card,386.16,4.76,19.31,9.1,C00611,36,4,14
INV001811,C,Mandalay,Member,Male,Fashion accessories,40.41,4,8.08,169.72,2023-12-16,13:00,Ewallet,161.64,4.76,8.08,8.0,C00682,19,4,15
INV001812,A,Yangon,Member,Male,Home and lifestyle,60.59,3,9.09,190.86,2023-12-17,20:30,Ewallet,181.77,4.76,9.09,10.0,C00288,63,2,11
INV001813,A,Yangon,Member,Male,Electronic accessories,74.99,4,15.0,314.96,2023-12-18,16:00,Credit card,299.96,4.76,15.0,7.1,C00700,60,3,7
INV001814,A,Yangon,Normal,Male,Fashion accessories,43.22,1,2.16,45.38,2023-12-19,10:15,Credit card,43.22,4.76,2.16,8.2,C00563,29,5,14
